"Date Time,""p (mbar)"",""T (degC)"",""Tpot (K)"",""Tdew (degC)"",""rh (%)"",""VPmax (mbar)"",""VPact (mbar)"",""VPdef (mbar)"",""sh (g/kg)"",""H2OC (mmol/mol)"",""rho (g/m**3)"",""wv (m/s)"",""max. wv (m/s)"",""wd (deg)"""
19.01.2009 09:20:00,976.38,0.69,275.73,-2.54,78.90,6.42,5.07,1.35,3.23,5.19,1239.62,2.24,3.00,203.80
19.01.2009 09:30:00,976.24,0.72,275.77,-2.60,78.30,6.44,5.04,1.40,3.22,5.16,1239.29,1.89,3.38,188.30
19.01.2009 09:40:00,976.02,0.38,275.45,-2.68,79.80,6.28,5.01,1.27,3.20,5.14,1240.56,3.01,4.00,196.70
19.01.2009 09:50:00,975.83,0.44,275.52,-2.46,80.80,6.31,5.09,1.21,3.25,5.22,1240.04,3.22,4.25,191.20
19.01.2009 10:00:00,975.58,0.75,275.85,-2.24,80.30,6.45,5.18,1.27,3.31,5.31,1238.28,2.95,4.38,181.30
19.01.2009 10:10:00,975.33,1.22,276.34,-2.02,78.90,6.67,5.26,1.41,3.36,5.40,1235.80,3.20,4.50,183.90
19.01.2009 10:20:00,974.98,1.46,276.62,-1.89,78.30,6.79,5.32,1.47,3.40,5.45,1234.24,3.09,4.75,185.00
19.01.2009 10:30:00,974.69,1.73,276.92,-1.73,77.70,6.92,5.38,1.54,3.44,5.52,1232.61,3.08,4.38,184.40
19.01.2009 10:40:00,974.55,1.76,276.96,-1.65,78.00,6.94,5.41,1.53,3.46,5.55,1232.29,2.63,4.00,185.90
19.01.2009 10:50:00,974.42,1.91,277.11,-1.49,78.10,7.01,5.48,1.54,3.50,5.62,1231.44,2.78,4.13,188.60
19.01.2009 11:00:00,974.19,2.12,277.35,-1.42,77.30,7.12,5.50,1.62,3.52,5.65,1230.19,3.47,4.88,177.00
19.01.2009 11:10:00,973.89,2.30,277.56,-1.30,77.00,7.21,5.55,1.66,3.55,5.70,1228.96,4.05,6.13,168.60
19.01.2009 11:20:00,973.58,2.47,277.75,-1.20,76.60,7.30,5.59,1.71,3.58,5.74,1227.80,3.58,5.63,177.10
19.01.2009 11:30:00,973.20,2.57,277.88,-1.12,76.50,7.35,5.63,1.73,3.60,5.78,1226.85,2.88,4.50,177.00
19.01.2009 11:40:00,972.83,2.75,278.09,-1.08,75.80,7.45,5.64,1.80,3.62,5.80,1225.59,3.13,5.25,167.70
19.01.2009 11:50:00,972.57,2.96,278.32,-1.09,74.60,7.56,5.64,1.92,3.61,5.80,1224.35,3.39,5.13,172.70
19.01.2009 12:00:00,972.27,3.12,278.51,-1.06,73.90,7.64,5.65,2.00,3.62,5.81,1223.25,3.42,4.63,177.30
19.01.2009 12:10:00,972.22,3.22,278.61,-1.04,73.50,7.70,5.66,2.04,3.63,5.82,1222.73,3.57,5.25,177.70
19.01.2009 12:20:00,972.12,3.27,278.67,-1.10,72.90,7.73,5.63,2.09,3.61,5.79,1222.39,4.08,6.63,178.40
19.01.2009 12:30:00,971.89,3.34,278.76,-1.15,72.30,7.76,5.61,2.15,3.60,5.78,1221.82,4.41,6.25,176.40
19.01.2009 12:40:00,971.59,3.38,278.83,-1.21,71.80,7.79,5.59,2.20,3.59,5.75,1221.27,4.54,7.00,180.30
19.01.2009 12:50:00,971.34,3.49,278.96,-1.37,70.40,7.85,5.53,2.32,3.55,5.69,1220.50,5.77,9.88,182.20
19.01.2009 13:00:00,971.17,3.65,279.13,-1.49,69.00,7.94,5.48,2.46,3.52,5.64,1219.60,5.85,9.25,185.30
19.01.2009 13:10:00,970.77,3.69,279.20,-1.44,69.07,7.96,5.50,2.46,3.53,5.66,1218.93,5.61,8.63,181.90
19.01.2009 13:20:00,970.39,3.66,279.21,-1.38,69.51,7.94,5.52,2.42,3.55,5.69,1218.55,6.31,9.38,181.90
19.01.2009 13:30:00,970.08,3.60,279.17,-1.36,69.91,7.91,5.53,2.38,3.55,5.70,1218.44,4.72,6.75,173.80
19.01.2009 13:40:00,969.84,3.42,279.01,-1.40,70.60,7.81,5.51,2.30,3.54,5.68,1218.93,4.60,6.63,173.70
19.01.2009 13:50:00,969.66,3.42,279.03,-1.34,70.90,7.81,5.54,2.27,3.56,5.71,1218.68,4.98,7.00,178.90
19.01.2009 14:00:00,969.37,3.62,279.26,-1.22,70.50,7.92,5.59,2.34,3.59,5.76,1217.39,5.24,7.13,178.00
19.01.2009 14:10:00,969.17,3.92,279.58,-0.81,71.10,8.09,5.75,2.34,3.70,5.94,1215.75,6.73,9.88,185.10
19.01.2009 14:20:00,968.94,3.96,279.64,-0.45,72.80,8.12,5.91,2.21,3.80,6.10,1215.21,6.48,10.50,183.40
19.01.2009 14:30:00,968.63,3.58,279.27,-0.15,76.50,7.90,6.04,1.86,3.89,6.24,1216.46,6.24,10.25,177.40
19.01.2009 14:40:00,968.55,3.48,279.18,0.04,78.10,7.84,6.12,1.72,3.94,6.32,1216.75,5.59,8.88,172.70
19.01.2009 14:50:00,968.30,3.50,279.22,0.30,79.50,7.85,6.24,1.61,4.02,6.45,1216.30,7.25,9.63,179.30
19.01.2009 15:00:00,968.07,3.43,279.17,0.32,80.00,7.82,6.25,1.56,4.03,6.46,1216.28,7.34,12.00,175.30
19.01.2009 15:10:00,968.00,3.43,279.18,0.39,80.40,7.82,6.29,1.53,4.05,6.49,1216.17,6.77,10.00,179.50
19.01.2009 15:20:00,967.79,3.46,279.22,0.45,80.60,7.83,6.31,1.52,4.07,6.52,1215.79,7.46,11.13,172.90
19.01.2009 15:30:00,967.76,3.36,279.12,0.44,81.10,7.78,6.31,1.47,4.06,6.52,1216.20,6.36,7.75,177.10
19.01.2009 15:40:00,967.64,3.30,279.07,0.45,81.50,7.74,6.31,1.43,4.07,6.52,1216.29,5.35,7.75,179.40
19.01.2009 15:50:00,967.45,3.31,279.10,0.49,81.70,7.75,6.33,1.42,4.08,6.54,1216.01,5.21,7.75,178.10
19.01.2009 16:00:00,967.32,3.41,279.21,0.64,82.00,7.80,6.40,1.40,4.12,6.62,1215.37,5.41,9.63,185.40
19.01.2009 16:10:00,967.14,3.58,279.39,0.68,81.30,7.90,6.42,1.48,4.14,6.64,1214.40,6.18,9.13,179.60
19.01.2009 16:20:00,967.10,3.63,279.45,0.69,81.00,7.93,6.42,1.51,4.14,6.64,1214.10,6.91,9.75,187.70
19.01.2009 16:30:00,967.14,3.64,279.46,0.70,81.00,7.93,6.42,1.51,4.14,6.64,1214.13,7.14,10.63,187.60
19.01.2009 16:40:00,967.15,3.66,279.48,0.75,81.20,7.94,6.45,1.49,4.16,6.67,1214.02,7.08,11.38,190.90
19.01.2009 16:50:00,966.82,3.64,279.49,0.77,81.40,7.94,6.46,1.48,4.17,6.68,1213.68,6.29,8.50,190.00
19.01.2009 17:00:00,966.65,3.59,279.44,0.78,81.80,7.90,6.46,1.44,4.17,6.69,1213.72,6.79,9.75,186.90
19.01.2009 17:10:00,966.49,3.63,279.50,0.79,81.60,7.93,6.47,1.46,4.17,6.69,1213.33,7.03,11.38,184.00
19.01.2009 17:20:00,966.34,3.62,279.50,0.76,81.50,7.92,6.46,1.47,4.17,6.68,1213.19,7.98,10.63,186.20
19.01.2009 17:30:00,966.44,3.57,279.44,0.81,82.10,7.89,6.48,1.41,4.18,6.70,1213.53,7.20,10.38,186.70
19.01.2009 17:40:00,966.58,3.57,279.43,0.88,82.50,7.89,6.51,1.38,4.20,6.74,1213.69,6.23,8.38,186.20
19.01.2009 17:50:00,966.61,3.62,279.48,0.95,82.60,7.92,6.54,1.38,4.22,6.77,1213.49,5.80,8.25,184.50
19.01.2009 18:00:00,966.55,3.63,279.50,1.08,83.30,7.93,6.61,1.32,4.26,6.83,1213.31,6.18,8.63,185.90
19.01.2009 18:10:00,966.60,3.63,279.50,1.19,84.00,7.93,6.66,1.27,4.30,6.89,1213.35,6.25,9.00,188.50
19.01.2009 18:20:00,966.51,3.67,279.54,1.29,84.40,7.95,6.71,1.24,4.33,6.94,1213.07,5.85,9.13,185.10
19.01.2009 18:30:00,966.51,3.70,279.57,1.34,84.50,7.97,6.73,1.23,4.34,6.96,1212.91,6.04,7.75,189.70
19.01.2009 18:40:00,966.53,3.78,279.65,1.45,84.70,8.01,6.79,1.23,4.38,7.02,1212.57,5.99,10.38,184.40
19.01.2009 18:50:00,966.54,3.89,279.76,1.50,84.30,8.07,6.81,1.27,4.39,7.04,1212.08,5.36,7.38,189.10
19.01.2009 19:00:00,966.66,3.90,279.76,1.51,84.30,8.08,6.81,1.27,4.39,7.05,1212.19,5.29,7.25,194.10
19.01.2009 19:10:00,966.76,3.90,279.75,1.52,84.40,8.08,6.82,1.26,4.40,7.05,1212.33,4.86,6.50,185.40
19.01.2009 19:20:00,966.81,3.82,279.67,1.48,84.60,8.03,6.80,1.24,4.38,7.03,1212.74,4.08,6.00,194.20
19.01.2009 19:30:00,966.89,3.77,279.61,1.50,85.00,8.01,6.81,1.20,4.39,7.04,1213.03,3.18,5.25,180.10
19.01.2009 19:40:00,966.81,3.84,279.68,1.56,85.00,8.04,6.84,1.21,4.41,7.07,1212.65,2.84,4.50,178.50
19.01.2009 19:50:00,966.64,3.87,279.73,1.55,84.80,8.06,6.84,1.23,4.41,7.07,1212.30,3.20,4.88,182.00
19.01.2009 20:00:00,966.45,3.70,279.57,1.47,85.30,7.96,6.79,1.17,4.38,7.03,1212.83,3.36,4.88,182.10
19.01.2009 20:10:00,966.19,3.53,279.43,1.45,86.20,7.87,6.79,1.09,4.38,7.02,1213.23,2.48,4.25,182.50
19.01.2009 20:20:00,966.36,3.50,279.38,1.49,86.60,7.86,6.80,1.05,4.39,7.04,1213.56,2.37,4.25,189.20
19.01.2009 20:30:00,966.52,3.57,279.44,1.54,86.50,7.89,6.83,1.07,4.40,7.06,1213.47,2.52,3.63,168.90
19.01.2009 20:40:00,966.53,3.63,279.49,1.59,86.50,7.92,6.85,1.07,4.42,7.09,1213.21,2.00,3.13,166.30
19.01.2009 20:50:00,966.48,3.76,279.63,1.72,86.50,8.00,6.92,1.08,4.47,7.16,1212.53,3.26,5.50,173.10
19.01.2009 21:00:00,966.52,4.01,279.89,1.94,86.30,8.14,7.03,1.12,4.54,7.27,1211.42,3.84,7.00,169.80
19.01.2009 21:10:00,966.48,4.17,280.04,1.98,85.60,8.23,7.05,1.19,4.55,7.29,1210.69,3.05,4.63,172.10
19.01.2009 21:20:00,966.49,4.11,279.99,1.94,85.70,8.20,7.03,1.17,4.54,7.27,1210.96,3.16,4.38,168.80
19.01.2009 21:30:00,966.54,4.04,279.91,1.96,86.30,8.16,7.04,1.12,4.54,7.28,1211.34,2.99,4.38,159.80
19.01.2009 21:40:00,966.67,4.11,279.97,2.04,86.30,8.20,7.08,1.12,4.57,7.32,1211.14,2.36,4.25,174.10
19.01.2009 21:50:00,966.71,4.27,280.13,2.11,85.80,8.29,7.12,1.18,4.59,7.36,1210.49,2.49,3.88,146.40
19.01.2009 22:00:00,966.56,4.27,280.14,2.11,85.80,8.29,7.12,1.18,4.59,7.36,1210.30,1.88,3.38,132.80
19.01.2009 22:10:00,966.53,4.18,280.06,2.14,86.50,8.24,7.13,1.11,4.60,7.38,1210.64,1.66,3.38,114.10
19.01.2009 22:20:00,966.53,4.12,279.99,2.17,87.10,8.20,7.15,1.06,4.61,7.39,1210.92,1.51,2.75,126.50
19.01.2009 22:30:00,966.64,4.04,279.91,2.15,87.40,8.16,7.13,1.03,4.60,7.38,1211.39,1.62,2.88,134.50
19.01.2009 22:40:00,966.52,4.02,279.89,2.11,87.30,8.15,7.11,1.03,4.59,7.36,1211.34,1.43,2.50,140.70
19.01.2009 22:50:00,966.56,3.92,279.78,2.04,87.50,8.09,7.08,1.01,4.57,7.32,1211.87,0.91,1.88,143.80
19.01.2009 23:00:00,966.36,3.90,279.79,2.09,87.90,8.08,7.10,0.98,4.58,7.35,1211.67,1.21,2.63,155.20
19.01.2009 23:10:00,966.33,3.88,279.76,2.09,88.10,8.07,7.11,0.96,4.59,7.35,1211.74,0.86,2.50,198.30
19.01.2009 23:20:00,966.22,3.88,279.78,2.18,88.60,8.07,7.15,0.92,4.62,7.40,1211.55,1.15,3.38,147.00
19.01.2009 23:30:00,965.95,4.17,280.09,2.37,88.00,8.23,7.25,0.99,4.68,7.50,1209.92,2.14,3.13,151.00
19.01.2009 23:40:00,966.04,4.13,280.04,2.21,87.30,8.21,7.17,1.04,4.63,7.42,1210.26,1.89,2.88,163.30
19.01.2009 23:50:00,965.94,3.99,279.91,2.14,87.70,8.13,7.13,1.00,4.60,7.38,1210.74,0.96,2.00,175.30
20.01.2009 00:00:00,966.01,4.08,280.00,2.33,88.30,8.19,7.23,0.96,4.67,7.48,1210.37,1.24,2.50,28.72
20.01.2009 00:10:00,965.89,4.36,280.28,2.42,87.20,8.34,7.28,1.07,4.70,7.53,1209.02,0.89,2.00,48.54
20.01.2009 00:20:00,965.75,4.29,280.23,2.20,86.20,8.31,7.16,1.15,4.62,7.41,1209.16,0.97,1.50,222.20
20.01.2009 00:30:00,965.61,4.17,280.12,2.21,87.00,8.23,7.16,1.07,4.63,7.42,1209.54,1.90,3.00,218.30
20.01.2009 00:40:00,965.50,4.24,280.20,2.27,86.90,8.28,7.19,1.08,4.65,7.45,1209.05,2.38,3.25,210.20
20.01.2009 00:50:00,965.50,4.35,280.31,2.30,86.50,8.34,7.21,1.13,4.66,7.47,1208.58,1.62,2.75,213.30
20.01.2009 01:00:00,965.40,4.47,280.44,2.34,86.00,8.41,7.23,1.18,4.67,7.49,1207.92,1.95,2.75,202.20
20.01.2009 01:10:00,965.33,4.48,280.46,2.22,85.20,8.42,7.17,1.25,4.63,7.43,1207.80,2.28,3.88,200.30
20.01.2009 01:20:00,965.27,4.34,280.31,2.14,85.60,8.33,7.13,1.20,4.61,7.39,1208.39,1.13,1.75,211.20
20.01.2009 01:30:00,965.71,4.51,280.45,2.31,85.60,8.43,7.22,1.21,4.66,7.47,1208.16,1.69,2.38,211.00
20.01.2009 01:40:00,965.68,4.77,280.72,2.39,84.50,8.59,7.26,1.33,4.69,7.52,1206.96,0.90,1.50,186.50
20.01.2009 01:50:00,965.52,4.93,280.89,2.38,83.50,8.68,7.25,1.43,4.68,7.51,1206.08,0.85,1.50,155.80
20.01.2009 02:00:00,965.56,5.07,281.03,2.38,82.70,8.77,7.25,1.52,4.69,7.51,1205.51,1.04,2.25,178.70
20.01.2009 02:10:00,965.66,5.56,281.52,2.51,80.70,9.07,7.32,1.75,4.73,7.58,1203.50,1.73,2.63,189.10
20.01.2009 02:20:00,965.78,5.96,281.92,2.50,78.40,9.33,7.32,2.02,4.73,7.58,1201.90,2.65,3.75,207.50
20.01.2009 02:30:00,965.78,6.33,282.28,2.51,76.50,9.57,7.32,2.25,4.73,7.58,1200.33,4.56,6.38,214.00
20.01.2009 02:40:00,965.92,6.47,282.42,2.45,75.40,9.67,7.29,2.38,4.71,7.55,1199.91,4.82,6.88,213.80
20.01.2009 02:50:00,966.17,6.58,282.51,2.41,74.60,9.74,7.27,2.47,4.69,7.52,1199.74,5.16,7.50,209.10
20.01.2009 03:00:00,965.99,6.68,282.63,2.39,74.00,9.81,7.26,2.55,4.69,7.52,1199.09,5.69,10.63,206.50
20.01.2009 03:10:00,965.95,6.80,282.75,2.40,73.40,9.89,7.26,2.63,4.69,7.52,1198.52,6.44,8.50,210.00
20.01.2009 03:20:00,965.90,6.67,282.62,2.35,73.80,9.80,7.24,2.57,4.67,7.49,1199.03,5.28,8.13,212.80
20.01.2009 03:30:00,965.82,6.49,282.44,2.30,74.50,9.68,7.21,2.47,4.66,7.47,1199.74,4.53,7.38,216.40
20.01.2009 03:40:00,965.94,6.34,282.28,2.23,74.90,9.58,7.17,2.40,4.63,7.43,1200.55,5.32,8.63,212.60
20.01.2009 03:50:00,966.08,6.30,282.23,2.21,75.00,9.56,7.17,2.39,4.63,7.42,1200.88,6.71,9.88,209.60
20.01.2009 04:00:00,966.18,6.24,282.16,2.14,74.90,9.52,7.13,2.39,4.60,7.38,1201.29,5.69,9.00,210.30
20.01.2009 04:10:00,966.29,6.13,282.04,2.06,75.10,9.44,7.09,2.35,4.58,7.34,1201.92,5.22,7.63,210.30
20.01.2009 04:20:00,966.36,6.10,282.01,1.98,74.80,9.43,7.05,2.38,4.55,7.30,1202.14,6.00,9.00,211.90
20.01.2009 04:30:00,966.66,6.06,281.94,1.98,75.00,9.40,7.05,2.35,4.55,7.29,1202.69,6.63,8.63,212.80
20.01.2009 04:40:00,966.91,6.02,281.88,1.88,74.70,9.37,7.00,2.37,4.52,7.24,1203.22,5.54,9.75,212.90
20.01.2009 04:50:00,967.10,5.95,281.79,1.76,74.40,9.33,6.94,2.39,4.47,7.17,1203.78,4.13,6.25,210.90
20.01.2009 05:00:00,967.17,5.94,281.78,1.56,73.40,9.32,6.84,2.48,4.41,7.07,1203.95,5.48,7.63,209.90
20.01.2009 05:10:00,967.36,5.95,281.77,1.40,72.50,9.32,6.76,2.56,4.36,6.99,1204.19,5.28,8.25,213.30
20.01.2009 05:20:00,967.64,5.84,281.64,1.24,72.20,9.25,6.68,2.57,4.31,6.90,1205.05,5.17,8.50,212.00
20.01.2009 05:30:00,967.85,5.72,281.50,1.11,72.10,9.18,6.62,2.56,4.26,6.84,1205.85,3.55,6.38,219.40
20.01.2009 05:40:00,967.88,5.59,281.36,0.99,72.20,9.09,6.56,2.53,4.23,6.78,1206.50,3.21,6.38,230.30
20.01.2009 05:50:00,968.10,5.47,281.23,0.92,72.40,9.02,6.53,2.49,4.21,6.75,1207.28,3.58,5.50,239.20
20.01.2009 06:00:00,968.16,5.33,281.08,0.92,73.10,8.93,6.53,2.40,4.21,6.74,1207.98,2.95,5.00,224.70
20.01.2009 06:10:00,968.12,5.26,281.01,0.94,73.60,8.89,6.54,2.35,4.21,6.76,1208.25,3.72,5.38,232.80
20.01.2009 06:20:00,968.22,5.07,280.81,0.90,74.30,8.77,6.52,2.25,4.20,6.73,1209.17,4.12,5.63,221.00
20.01.2009 06:30:00,968.00,4.89,280.65,0.79,74.70,8.66,6.47,2.19,4.17,6.68,1209.71,2.80,4.13,218.20
20.01.2009 06:40:00,967.99,4.72,280.48,0.74,75.30,8.56,6.45,2.11,4.15,6.66,1210.45,2.52,3.25,217.10
20.01.2009 06:50:00,968.20,4.71,280.45,0.69,75.10,8.55,6.42,2.13,4.14,6.63,1210.79,2.39,3.13,208.00
20.01.2009 07:00:00,968.32,4.74,280.47,0.68,74.90,8.57,6.42,2.15,4.13,6.63,1210.82,1.86,2.63,205.90
20.01.2009 07:10:00,968.49,4.73,280.44,0.65,74.80,8.56,6.41,2.16,4.12,6.61,1211.07,1.08,2.00,199.90
20.01.2009 07:20:00,968.85,4.66,280.34,0.66,75.20,8.52,6.41,2.11,4.12,6.61,1211.83,1.24,2.00,220.80
20.01.2009 07:30:00,969.03,4.70,280.37,0.68,75.10,8.55,6.42,2.13,4.13,6.62,1211.85,1.62,2.38,213.80
20.01.2009 07:40:00,969.10,4.70,280.37,0.67,75.00,8.55,6.41,2.14,4.13,6.62,1211.94,1.99,2.50,210.40
20.01.2009 07:50:00,969.19,4.65,280.31,0.63,75.10,8.52,6.40,2.12,4.12,6.60,1212.29,1.41,2.00,212.60
20.01.2009 08:00:00,969.30,4.64,280.29,0.62,75.10,8.51,6.39,2.12,4.11,6.59,1212.48,1.28,1.88,231.30
20.01.2009 08:10:00,969.08,4.62,280.29,0.64,75.30,8.50,6.40,2.10,4.12,6.60,1212.28,0.95,2.25,190.30
20.01.2009 08:20:00,969.06,4.37,280.03,0.56,76.20,8.35,6.36,1.99,4.09,6.56,1213.39,2.29,3.50,194.50
20.01.2009 08:30:00,969.40,3.96,279.60,0.53,78.20,8.12,6.35,1.77,4.08,6.55,1215.58,4.01,5.00,197.50
20.01.2009 08:40:00,969.83,3.90,279.50,0.59,78.90,8.08,6.38,1.70,4.10,6.57,1216.38,3.27,5.00,194.10
20.01.2009 08:50:00,970.16,3.84,279.41,0.62,79.40,8.05,6.39,1.66,4.11,6.59,1217.05,2.63,3.88,184.20
20.01.2009 09:00:00,970.14,3.75,279.32,0.63,80.00,7.99,6.39,1.60,4.11,6.59,1217.44,1.90,2.63,183.40
20.01.2009 09:10:00,970.27,3.67,279.23,0.56,80.00,7.95,6.36,1.59,4.09,6.55,1217.95,2.23,3.25,184.40
20.01.2009 09:20:00,970.31,3.61,279.17,0.45,79.70,7.92,6.31,1.61,4.05,6.50,1218.28,2.60,3.63,187.00
20.01.2009 09:30:00,970.48,3.59,279.13,0.30,79.00,7.90,6.24,1.66,4.01,6.43,1218.64,3.04,4.38,199.60
20.01.2009 09:40:00,970.42,3.70,279.25,0.22,77.90,7.97,6.21,1.76,3.99,6.39,1218.09,2.79,3.38,208.70
20.01.2009 09:50:00,970.30,4.00,279.56,0.15,75.90,8.14,6.17,1.96,3.97,6.36,1216.64,2.29,3.13,211.00
20.01.2009 10:00:00,970.10,4.13,279.71,0.12,75.00,8.21,6.16,2.05,3.96,6.35,1215.81,2.31,2.88,204.30
20.01.2009 10:10:00,970.42,4.01,279.56,0.09,75.50,8.14,6.15,2.00,3.95,6.34,1216.74,2.34,3.13,210.60
20.01.2009 10:20:00,971.23,3.77,279.25,0.13,77.00,8.01,6.17,1.84,3.96,6.35,1218.81,1.23,2.13,202.20
20.01.2009 10:30:00,971.79,3.92,279.35,0.32,77.30,8.09,6.25,1.84,4.01,6.43,1218.83,1.30,2.88,184.10
20.01.2009 10:40:00,971.80,4.09,279.52,0.42,76.90,8.19,6.30,1.89,4.04,6.48,1218.08,1.50,2.63,181.80
20.01.2009 10:50:00,971.60,4.08,279.53,0.46,77.20,8.18,6.32,1.87,4.05,6.50,1217.84,1.98,2.63,186.10
20.01.2009 11:00:00,971.72,3.94,279.38,0.43,77.80,8.10,6.30,1.80,4.04,6.49,1218.64,1.93,2.88,192.10
20.01.2009 11:10:00,971.79,4.05,279.49,0.52,77.70,8.17,6.35,1.82,4.07,6.53,1218.20,0.61,1.13,130.20
20.01.2009 11:20:00,971.93,3.94,279.37,0.59,78.70,8.10,6.38,1.73,4.09,6.56,1218.84,1.24,1.88,350.60
20.01.2009 11:30:00,972.08,3.86,279.27,0.62,79.30,8.06,6.39,1.67,4.10,6.57,1219.37,1.27,2.75,162.00
20.01.2009 11:40:00,971.85,3.86,279.29,0.57,79.00,8.06,6.37,1.69,4.08,6.55,1219.09,1.83,3.13,215.20
20.01.2009 11:50:00,972.07,3.88,279.30,0.52,78.60,8.07,6.34,1.73,4.07,6.53,1219.29,0.62,1.63,247.70
20.01.2009 12:00:00,972.14,4.25,279.66,0.37,75.80,8.28,6.28,2.00,4.02,6.46,1217.82,1.14,2.75,298.50
20.01.2009 12:10:00,971.81,4.49,279.93,0.20,73.60,8.42,6.20,2.22,3.98,6.38,1216.38,1.95,3.13,232.80
20.01.2009 12:20:00,971.59,4.35,279.80,0.29,74.80,8.34,6.24,2.10,4.00,6.42,1216.69,0.96,1.88,229.90
20.01.2009 12:30:00,971.51,4.35,279.81,0.18,74.20,8.34,6.19,2.15,3.97,6.37,1216.62,1.84,2.75,237.50
20.01.2009 12:40:00,971.83,4.40,279.84,0.25,74.30,8.37,6.22,2.15,3.99,6.40,1216.76,0.85,1.63,175.20
20.01.2009 12:50:00,971.62,4.62,280.08,0.28,73.30,8.50,6.23,2.27,4.00,6.41,1215.53,0.92,1.63,208.00
20.01.2009 13:00:00,971.77,4.50,279.95,0.18,73.40,8.43,6.19,2.24,3.97,6.37,1216.26,1.54,2.00,214.30
20.01.2009 13:10:00,972.16,4.33,279.74,0.21,74.50,8.33,6.20,2.12,3.98,6.38,1217.52,2.05,3.00,224.90
20.01.2009 13:20:00,972.51,4.27,279.65,0.23,74.90,8.29,6.21,2.08,3.98,6.39,1218.20,2.17,3.13,218.80
20.01.2009 13:30:00,972.64,4.23,279.60,0.20,74.90,8.27,6.20,2.08,3.97,6.37,1218.53,2.25,3.50,212.90
20.01.2009 13:40:00,972.54,4.29,279.67,0.22,74.70,8.31,6.21,2.10,3.98,6.38,1218.14,1.12,1.88,229.50
20.01.2009 13:50:00,972.50,4.38,279.76,0.21,74.20,8.36,6.20,2.16,3.98,6.38,1217.70,1.02,2.25,251.20
20.01.2009 14:00:00,972.63,4.52,279.89,0.22,73.50,8.44,6.20,2.24,3.98,6.38,1217.25,0.67,1.38,225.80
20.01.2009 14:10:00,972.67,4.52,279.89,0.17,73.30,8.44,6.18,2.25,3.96,6.36,1217.34,1.84,2.88,208.10
20.01.2009 14:20:00,972.82,4.32,279.68,0.11,74.00,8.32,6.16,2.16,3.95,6.33,1218.40,1.44,2.63,204.40
20.01.2009 14:30:00,972.91,4.26,279.61,-0.04,73.50,8.29,6.09,2.20,3.90,6.26,1218.82,2.08,2.63,207.70
20.01.2009 14:40:00,972.95,4.22,279.56,-0.12,73.30,8.26,6.06,2.21,3.88,6.22,1219.07,1.55,2.50,223.80
20.01.2009 14:50:00,973.11,4.21,279.54,-0.18,73.00,8.26,6.03,2.23,3.86,6.20,1219.29,1.23,2.13,212.80
20.01.2009 15:00:00,973.14,4.23,279.55,-0.26,72.50,8.27,5.99,2.27,3.84,6.16,1219.29,1.40,2.00,220.20
20.01.2009 15:10:00,973.03,4.17,279.50,-0.33,72.40,8.23,5.96,2.27,3.82,6.13,1219.43,0.89,1.50,229.20
20.01.2009 15:20:00,973.18,4.17,279.49,-0.48,71.60,8.23,5.90,2.34,3.78,6.06,1219.65,0.93,1.50,217.20
20.01.2009 15:30:00,973.38,4.13,279.44,-0.46,71.90,8.21,5.91,2.31,3.78,6.07,1220.05,1.43,1.75,207.40
20.01.2009 15:40:00,973.66,3.96,279.24,-0.27,73.80,8.11,5.99,2.13,3.83,6.15,1221.13,1.73,2.50,194.10
20.01.2009 15:50:00,973.77,3.70,278.97,-0.52,73.80,7.96,5.88,2.09,3.76,6.04,1222.47,2.52,3.13,202.40
20.01.2009 16:00:00,973.86,3.57,278.83,-0.67,73.70,7.89,5.82,2.08,3.72,5.97,1223.19,2.37,2.75,205.40
20.01.2009 16:10:00,973.81,3.50,278.77,-0.79,73.40,7.85,5.77,2.09,3.69,5.92,1223.44,2.02,2.50,207.10
20.01.2009 16:20:00,974.01,3.49,278.74,-0.78,73.50,7.85,5.77,2.08,3.69,5.92,1223.76,1.59,2.00,208.30
20.01.2009 16:30:00,973.95,3.35,278.60,-0.90,73.60,7.77,5.72,2.05,3.66,5.87,1224.32,1.95,2.38,211.10
20.01.2009 16:40:00,973.89,3.17,278.42,-0.96,74.20,7.67,5.69,1.98,3.64,5.84,1225.06,1.19,2.13,226.50
20.01.2009 16:50:00,973.89,3.01,278.26,-1.06,74.50,7.58,5.65,1.93,3.62,5.80,1225.79,1.87,3.25,235.20
20.01.2009 17:00:00,973.99,2.90,278.14,-1.15,74.60,7.52,5.61,1.91,3.59,5.76,1226.42,1.42,2.25,212.20
20.01.2009 17:10:00,974.08,2.70,277.94,-1.27,75.00,7.42,5.57,1.86,3.56,5.71,1227.42,1.29,1.88,212.00
20.01.2009 17:20:00,974.18,2.47,277.70,-1.36,75.70,7.30,5.53,1.77,3.54,5.67,1228.58,1.37,1.88,219.60
20.01.2009 17:30:00,974.16,2.47,277.70,-1.44,75.30,7.30,5.50,1.80,3.52,5.64,1228.60,2.16,2.63,218.40
20.01.2009 17:40:00,974.23,2.32,277.54,-1.53,75.60,7.22,5.46,1.76,3.49,5.60,1229.38,1.40,2.38,219.80
20.01.2009 17:50:00,974.36,1.91,277.12,-1.64,77.20,7.01,5.41,1.60,3.46,5.56,1231.38,0.49,1.00,178.20
